name,latitude,longitude
Burger King,34.9684,-80.9935
Cook-Out,35.44416,-80.99305
Jersey Mike's Subs,35.0614,-80.99283
McDonald's,29.0134,-80.9927
McDonalds,35.0603,-80.9922
Mcdonald's,34.90136226,-80.99215514
Taco Bell,35.04663029,-80.99035837
Hardee's,35.483677,-80.989784
Hardee's,33.987691,-80.987066
Hardee's,34.214152,-80.980399
Subway,33.9883,-80.9803
Waffle House,34.21457,-80.9792
McDonald's,32.0159,-80.9783
PDQ Restaurant,33.99138,-80.97818
Wendy's,32.24553,-80.97804
McDonald's,41.188412,-80.977783
McDonald's,34.94042,-80.9773
KFC,32.4784,-80.9752
Arby's,41.186932,-80.974449
Church's Chicken,33.989,-80.974232
Burger King,32.47863,-80.97323
Burger King,29.1521,-80.9697
Back Yard Burgers,35.035052,-80.96921
McDonald's,32.476311,-80.968985
McDonald's,35.16361,-80.96889
Jimmy Johns,34.01855,-80.96866
Wendy's,32.4756,-80.9659
Wendy's,32.031526,-80.96539
Hardees,35.06096875,-80.96264088
McDonald's,34.0668,-80.9575
Sarku Japan,34.064617,-80.95748
Hardee's,33.974066,-80.957242
Nick's Gyros Subs,34.068,-80.9543
Panda Express,34.13885,-80.95378
Cook-Out,34.0229,-80.95301
Bojangles' Famous Chicken 'n Biscuits,34.07026,-80.95198
Taco Bell,34.05929,-80.95095
ChickfilA,34.022969,-80.950718
Pizza Hut,33.9695,-80.9477
KFC,34.055273,-80.947669
Mr Hero,41.794836,-80.947418
McDonald's,41.772713,-80.947395
Subway,41.796266,-80.947353
Dairy Queen,41.8017,-80.9471
Domino's Pizza,41.8075,-80.9471
Wendy's,41.7722,-80.9461
SUBWAY,35.329334,-80.945976
Chick-fil-A,35.326722,-80.944874
Fazoli's,34.0776,-80.9441
Rush's,33.96606,-80.94389
Arby's,34.02253,-80.943727
Chick-fil-A,33.9664,-80.9436
McDonald's,29.0137,-80.9433
Big T Bar-B-Q,33.9621,-80.94142
Dominos Pizza,35.134238,-80.938964
McDonald's,35.7961,-80.9389
Taco Bell,35.135101,-80.93831
Domino's Pizza,39.60135,-80.93829
Arby's,34.085246,-80.937689
Waffle House,34.0843,-80.9376
SUBWAY,35.30344,-80.93713
Taco Bell,34.139276,-80.934612
Bojangles' Famous Chicken 'n Biscuits,35.084813,-80.933078
Chick-fil-A,35.1996,-80.9329
McDonald's,35.08882,-80.93148
Burger King,35.115957,-80.927517
Bojangles Famous Chicken n Biscuits,35.228982,-80.925877
Burger King,33.953622,-80.92525
Pizza Hut,35.147996,-80.924833
Subway,34.094411,-80.924683
Jack in the Box,35.1125,-80.9206
Waffle House,35.24002,-80.92006
Wendy's,36.67182,-80.91769
Burger King,40.077473,-80.917412
Domino's Pizza,40.07606,-80.91687
Mcdonald's,29.0049,-80.9154
Waffle House,34.139,-80.9148
Wendy's,34.139849,-80.914685
McDonald's,34.1403,-80.9144
Krispy Krunchy Chicken,27.69868,-80.90052
Chick-fil-A,28.9723,-80.8962
Chick-fil-A,28.97232,-80.896092
McDonald's,36.681278,-80.894596
Subway,34.112675,-80.892205
Pizza Hut,35.244064,-80.891993
Hardee's,35.787323,-80.889688
Bar-B-Q King,35.2243,-80.8889
McDonalds,35.163412,-80.887597
Subway,35.7009,-80.8874
Taco Bell,36.686069,-80.886661
KFC,34.1156,-80.8859
Burger King,35.08485,-80.885548
McDonald's,35.238401,-80.884618
Burger King,28.948032,-80.884441
Chubz Famous Chiliburgers,35.18069,-80.88419
ChickfilA,34.116436,-80.883628
Arby's,33.4811,-80.88351
Arby's,36.690203,-80.88299
McDonald's,33.520946,-80.88219
KFC,36.69084,-80.881981
McDonald's,35.108263,-80.881511
Burger King,35.2663,-80.8813
Papa Johns Pizza,35.119504,-80.87987
Taco Bell,35.085516,-80.879508
KFC,35.482372,-80.879152
Chipotle Mexican Grill,35.44368,-80.8788
Moe's Southwest Grill,34.12972,-80.87877
Pizza Hut,35.482521,-80.878526
Chick-fil-A,34.116748,-80.878371
Jersey Mike's Subs,35.484,-80.878
Panera Bread,34.12992,-80.87747
ChickfilA,35.082376,-80.877214
Five Guys Burgers Fries,35.59652,-80.87624
Five Guys Burgers & Fries,35.595963,-80.87583
Chipotle Mexican Grill,35.59547,-80.87565
Zack's Hamburgers,35.1883,-80.8755
Sonic Drive-In,35.80329,-80.87532
SONIC Drive In,35.80329,-80.87532
Topper's Pizza,35.16864,-80.87522
Pizza Hut,35.1897,-80.875
Subway,35.582983,-80.874128
Bad Daddys Burger Bar,35.58616,-80.87332
Burger King,40.074273,-80.872536
Chick-fil-A,35.197954,-80.868866
Burger King,33.48376,-80.86833
McDonald's,28.665763,-80.868046
Burger King,35.4428,-80.8663
Cookout,33.48226,-80.86612
Burger Company,35.22942,-80.865772
Taste Of Buffalo Pizzeria,35.4367,-80.865
Taste of Buffalo Pizzeria,35.43733,-80.8648
Taste of Buffalo Pizzeria,35.43733,-80.8648
Subway,35.503304,-80.863252
Hardee's,33.4858,-80.863
Arby's,35.55726,-80.8611
Char-Grill,35.50111,-80.861
Burger King,33.51356,-80.86044
Mr K's,35.20792,-80.85998
Dragon Golden Chinese Restaurant,35.79108,-80.85978
Church's Chicken,35.2415,-80.8589
McDonald's,39.6652,-80.8586
Bojangles' Famous Chicken 'n Biscuits,35.236391,-80.85838
Subway,39.66555,-80.85818
Pizza Hut,39.6783,-80.8581
Waffle House,35.594282,-80.857786
Wendy's,39.6788,-80.8577
Price's Chicken Coop,35.214129,-80.857516
Prices Chicken Coop,35.214356,-80.857508
Arby's,39.67614,-80.85748
Subway,41.1006,-80.8574
McDonald's,40.915903,-80.857259
Popeye's Louisiana Kitchen,35.59362,-80.85721
McDonald's,35.1157,-80.85691
McDonald's,35.557833,-80.856348
Bojangles' Famous Chicken 'n Biscuits,35.412532,-80.856311
Wendy's,33.490888,-80.856307
Bojangles' Famous Chicken 'n Biscuits,35.4125,-80.8563
McDonald's,33.49142,-80.85577
Burger King,39.690635,-80.855481
McDonald's,41.25176,-80.8553
Bojangles' Famous Chicken 'n Biscuits,35.3056,-80.855
Taco Bell,33.491148,-80.854839
Bojangles' Famous Chicken 'n Biscuits,35.669592,-80.854056
KFC,36.2709,-80.8539
Arby's,34.955806,-80.852315
KFC,40.90169,-80.851405
Pizza Hut,38.2764,-80.8509
Sbarro,35.352153,-80.850899
McDonald's,35.172458,-80.850849
Orange Julius,35.35289,-80.85043
Chick-fil-A,35.0876,-80.8494
Jersey Mike's Subs,32.25706,-80.84915
McDonald's,28.553225,-80.847222
Jimmy John's,35.2263,-80.8446
McDonald's - CLOSED,35.2253,-80.8437
SUBWAY,41.244767,-80.843149
Dairy Queen,38.2691,-80.8423
Burger King,35.224498,-80.84104
Bad Daddys Burger Bar,35.19886,-80.84098
Panera Bread,35.203697,-80.838367
Wendy's,34.9357,-80.8362
Jersey Mike's Subs,27.2432,-80.8357
McDonalds,40.90108,-80.83379
McDonald's,27.243734,-80.833362
KFC,38.3028,-80.83246
Hardee's,33.485785,-80.832016
Burger King,35.147834,-80.830489
Dairy Queen,27.232108,-80.829964
Domino's Pizza,27.227123,-80.82994
Arby's,27.2393,-80.8295
Arby's,27.239284,-80.829452
Subway,27.2221,-80.8276
Burger King,35.5883,-80.8269
McDonald's,33.555368,-80.825857
Subway,27.2435,-80.8256
Wendy's,33.552926,-80.825271
Burger King,41.83604,-80.82456
Dairy Queen,37.38395,-80.82112
Subway,28.557768,-80.819
Subway,35.052285,-80.815728
Subway,41.211014,-80.815577
Jersey Mike's Subs,35.0609,-80.81366
Tokyo Japanese Restaurant,35.59981,-80.81342
Arby's,36.23867,-80.813148
Taco Bell,41.2344,-80.8122
Chick-fil-A,35.333949,-80.811203
McDonald's,41.2347,-80.8101
Pizza Hut,41.8578,-80.81001
McDonald's,41.8576,-80.8098
SONIC Drive In,34.7314,-80.8067
McDonald's,41.892225,-80.805452
SUBWAY,41.892944,-80.804257
Burger King,35.254958,-80.802188
Arby's,28.574244,-80.799129
Taco Bell,41.86215,-80.79902
McDonald's,35.333437,-80.798965
Bojangles' Famous Chicken 'n Biscuits,34.168644,-80.798079
Jack in the Box,35.175413,-80.798026
Zaxby's,35.335106,-80.797989
Arby's,41.863933,-80.796543
Wendy's,41.8638,-80.796
McDonald's,35.19287,-80.795726
McDonald's,35.276966,-80.794009
King House Chinese Restaurant,27.2102,-80.794
Taco Bell,35.275,-80.7939
Pizza Hut,34.73517,-80.79024
Taco Bell,41.259547,-80.784083
Subway,41.26272,-80.78385
Papa John's Pizza,35.11478614,-80.78371845
Pizza Hut,41.26586,-80.78342
Chick-fil-a,35.31364746,-80.78340468
Taco Bell,34.735276,-80.783243
Subway,35.0988,-80.7826
McDonald's,35.213292,-80.781724
Wendy's,36.74397,-80.77982
Subway,33.655445,-80.779266
Chick-fil-A,34.708915,-80.778433
Tom's Drive-In,37.0388,-80.7781
Bojangles' Famous Chicken 'n Biscuits,34.736693,-80.777561
Arby's,34.7303,-80.7768
McDonald's,37.96669,-80.77566
McDonald's,40.7878,-80.7751
McDonald's,41.2768,-80.7747
McDonald's,41.276645,-80.774575
Chick-fil-A,35.311307,-80.772514
Fox's Pizza Den,34.72272,-80.77175
McDonald's,28.47971,-80.77051
Subway,41.7417,-80.7701
Hardee's,41.737044,-80.769627
Arby's,41.119642,-80.767626
McDonald's,41.1859,-80.7656
Panera Bread,41.09951,-80.76439
McDonald's,36.747828,-80.764376
Arby's,41.21335,-80.763974
Subway,35.02292,-80.762603
Domino's Pizza,35.2043,-80.7604
Dairy Queen,41.022921,-80.760137
McDonald's,32.15576,-80.75981
Hardee's,37.048369,-80.759749
Dairy Queen,40.0707,-80.7585
Burger King,41.212008,-80.756043
KFC,41.8775,-80.7556
Taco Bell,28.395934,-80.755544
Taco Bell,28.3959,-80.7555
Burger King,28.386126,-80.755035
Nakato Japanese Steakhouse,35.30613,-80.75424
Nakato Japanese Steakhouse,35.3061,-80.7542
Dairy Queen,40.8773,-80.7542
Pizza Hut,39.9315,-80.7526
Chick-fil-A,35.310345,-80.752252
Burger King,35.303485,-80.752121
Starbucks,41.21457596,-80.75169177
Pizza Hut,40.0714,-80.7516
KFC,39.9289,-80.7511
KFC,41.21,-80.7507
Burger King,36.7508,-80.7494
McDonald's,39.923015,-80.748946
Krispy Krunchy Chicken,35.15465,-80.7481
Waffle House,35.1742,-80.7472
McDonald's,40.01148,-80.74575
Papa Johns Pizza,35.170884,-80.74573
Burger King,41.238462,-80.745419
Burger King,40.009957,-80.745028
KFC,41.1009,-80.742
SUBWAY,41.20668,-80.74141
Holy Hot Dog,41.26358,-80.74139
SUBWAY,28.374929,-80.741266
Buena Vista II,41.26225,-80.74122
Buena Vista & Bv Ii Go,41.2628,-80.74087
Pizza Hut,35.1409,-80.7403
Five Guys Burgers Fries,41.21082,-80.74026
Chick-fil-A,41.21784,-80.7398
McDonald's,36.578728,-80.73906
CookOut,35.234808,-80.738931
Dairy Queen,37.330648,-80.738735
McDonald's,35.203199,-80.73825
Wendy's,35.23587,-80.73816
McDonald's,35.138618,-80.738107
Cook Out,35.31809,-80.73765
McDonald's,35.236497,-80.735822
Taco Bell,35.20255,-80.73536
Hardee's,36.762923,-80.734724
KFC,40.0716,-80.7345
Burger King,40.071946,-80.734234
Arby's,41.102093,-80.733974
Pizza Hut,36.76254,-80.73396
Mcdonalds,41.3171,-80.7327
Westgate Pizza,41.1019,-80.7322
Mcdonalds,41.31702,-80.7322
SONIC Drive In,32.424901,-80.731536
Burger King,41.3201,-80.7307
Pizza Hut,41.0829,-80.7303
Pizza Hut,37.3269,-80.7298
Burger King,32.2134,-80.7295
Wendy's,28.295304,-80.726865
Mcdonald's,32.37881759,-80.72634387
KFC,32.21299,-80.72624
Dairy Queen,41.329024,-80.725468
Freddy's Frozen Custard Steakburgers,35.3746,-80.724594
McDonald's,40.095808,-80.722776
McDonald's,41.142953,-80.721882
Waffle House,41.1433,-80.721
SUBWAY,41.13991,-80.72007
McDonald's,41.182118,-80.719743
Boston Market,35.13647,-80.71567
SUBWAY,26.66236,-80.71498
McDonald's,35.1363,-80.7137
Waffle House,32.8801,-80.712
Bojangles' Famous Chicken 'n Biscuits,32.433524,-80.71179
Belleria Pizzeria,41.065036,-80.711042
SUBWAY,41.063246,-80.709988
Panera Bread,35.12387,-80.70765
Bob Evans,41.100952,-80.70731
Subway,41.103117,-80.706303
Burger King,40.37407,-80.70522
Chick-Fil-A,32.440815,-80.704213
Domino's Pizza,32.21807,-80.70301
Domino's Pizza,32.207733,-80.7027
McDonald's,40.10455,-80.70096
McDonald's,28.374445,-80.700506
Wendy's,28.357039,-80.700369
Arby's,28.37319,-80.700028
Checkers,28.3653,-80.6999
McDonald's,35.08566,-80.69602
Quiznos,35.116703,-80.695745
Hardee's,40.0773,-80.695
Arby's,38.687897,-80.69434
KFC,35.1875,-80.691
McDonald's,37.0834,-80.6908
Subway,40.07798,-80.6904
Arby's,37.084733,-80.690316
Charlie Graingers,35.38496,-80.68905
Waffle House,37.0879,-80.6889
Wendy's,37.092806,-80.687838
Subway,32.92772,-80.68687
Burger King,32.400894,-80.685231
McDonald's,34.22599,-80.679112
Captain D's Seafood,32.9202,-80.6768
Wendy's,28.174578,-80.672496
SUBWAY,28.163636,-80.672465
Boston Market,28.1462,-80.6723
Sonic Drive-In,34.230539,-80.671944
Burger King,28.1476,-80.6719
McDonald's,28.13882,-80.671886
Burger King,26.6752,-80.67163
Pizza Hut,26.67415,-80.67002
KFC,26.6735,-80.67
Taco Bell,26.67511,-80.67
Sonic Drive-In,32.921,-80.669
Burger King,28.0356,-80.6678
Hardees,32.907573,-80.667455
Wendy's,41.153343,-80.664954
McDonald's,28.0363,-80.6647
Dairy Queen,41.1283,-80.6646
Arby's,40.04861,-80.664326
Arby's,38.70084,-80.664158
Taco Bell,38.700324,-80.663555
Jimmy John's,41.02305849,-80.66328349
McDonald's,38.70095,-80.66326
Dairy Queen,41.0366,-80.6629
Chick-fil-A,41.021026,-80.662723
Hardee's,35.085433,-80.662131
Zaxby's,35.17113,-80.66205
McDonald's,28.079289,-80.661749
Domino's Pizza,40.04241,-80.66171
Mcdonalds,36.1207,-80.6616
Hardee's,36.1172,-80.66022
Taco Bell,36.123313,-80.660009
Domino's Pizza,35.32473,-80.6594
Pizza Hut,35.32473,-80.6594
McDonalds,40.04151,-80.65791
Arby's,35.08104,-80.65778
Wendy's,35.25124416,-80.65713644
McDonald's,27.94978,-80.65691
Wendy's,40.04624,-80.65398
Subway,40.04628,-80.6539
Dairy Queen,40.961,-80.6527
Mcdonalds,41.14076707,-80.6520434
Jamba Juice,41.1073,-80.6513
Suzie's Dogs Drafts,41.10131,-80.65031
Subway,41.1047,-80.6503
Jimmy John's,41.10468,-80.64922
Jimmy John's,41.1047,-80.6492
McDonald's,35.04917,-80.64826
Hardee's / Red Burrito,35.32263596,-80.64818811
Subway,32.413837,-80.647865
Jason's Deli,28.07759,-80.64703
Chick-fil-A,34.24907,-80.64598
Arby's,34.250161,-80.644851
McDonald's,41.060681,-80.644245
McDonald's,27.998677,-80.642289
McDonald's,40.6135,-80.6413
Chick-fil-A,27.9981,-80.6371
McDonald's,40.98792,-80.63602
Panda Express,41.02839,-80.63558
Mcdonalds,40.9884,-80.6352
Arby's,27.998112,-80.635011
Hardee's,36.5011,-80.6346
Chick-fil-A,41.024263,-80.634078
Chick-fil-A,41.0243,-80.6336
McDonalds,27.99915,-80.63342
Taco Bell,40.988422,-80.633249
Pizza Hut,40.99,-80.6332
Subway,41.028333,-80.631536
Subway,28.1294,-80.6299
Burger King,24.92298,-80.629659
Taco Bell,35.39127,-80.62594
ChickfilA,35.39123,-80.624897
McDonald's,35.1418,-80.6237
Subway,35.38917,-80.622814
McDonald's,28.0846,-80.6228
Taco Bell,28.029579,-80.621111
Italo's Pizza,40.66428,-80.62041
Hardee's,36.4752,-80.6198
Taco Bell,36.47578,-80.61961
SONIC Drive In,36.50038,-80.61899
Sonic Drive-In - Temporarily Closed,36.50038,-80.61899
Arby's,36.47726,-80.61877
KFC,36.477687,-80.618429
Burger King,36.4786,-80.61704
Wendy's,34.2463,-80.617
Bad Daddys Burger Bar,35.414116,-80.61623
Bojangles' Famous Chicken 'n Biscuits,36.48605,-80.61622
Arbys,41.047082,-80.616165
Burger King,28.39871,-80.614983
Wendy's,36.481889,-80.614612
Cook Out,36.4823,-80.6145
Cook-Out,36.4823,-80.6145
McDonald's,36.48386,-80.61388
Fireplace Restaurant Lounge,40.98747,-80.61342
Church's Chicken,35.4801,-80.6123
Taco Bell,35.4789,-80.6122
Fireplace Restaurant & Lounge,40.987926,-80.61215
Wendy's,35.479738,-80.612037
Subway,36.473546,-80.611793
Bojangles' Famous Chicken 'n Biscuits,35.477214,-80.610987
Arby's,35.47624,-80.6108
Hardees,35.503299,-80.610694
Taco Bell,33.1944,-80.6096
Pizza Hut,35.5066,-80.60957
Dairy Queen,40.273017,-80.609365
Burger King,35.505294,-80.609051
Kfc,35.40028,-80.60891
Taco Bell,35.40028,-80.60891
Pizza Hut,40.276057,-80.608682
McDonald's,40.451079,-80.608551
Taco Bell,28.352106,-80.608362
Pizza Hut,35.396604,-80.60835
Chick-fil-A,35.441381,-80.607756
Domino's Pizza,40.4526,-80.607
McDonald's,36.5041,-80.6066
Popeyes Louisiana Kitchen,35.43899,-80.60627
Jimmy John's,35.4313,-80.6056
Chick-fil-A,35.4378,-80.6051
Subway,40.05813,-80.60448
Chick-fil-A,35.440395,-80.604185
Chick-Fil-A,35.44092,-80.60341
Waffle House,33.1949,-80.6032
McDonald's,33.194955,-80.601662
Wendy's,40.0599,-80.601
McDonald's,40.060609,-80.600557
Pizza Hut,35.4286,-80.5995
McDonald's,34.246905,-80.599273
Subway,36.49312,-80.5981
Sonic Drive-In,34.2466,-80.598
Jersey Mike's Subs,35.44604,-80.5974
Waffle House,34.2216,-80.5969
Burger King,40.334354,-80.596133
Subway,40.3351,-80.5961
Domino's Pizza,40.3213,-80.595
Subway,35.464701,-80.594836
Wendy's,28.1382,-80.5948
Bojangles' Famous Chicken 'n Biscuits,34.247701,-80.593211
Kfc,40.39343,-80.59301
KFC,40.3934,-80.593
Popeyes Louisiana Kitchen,35.924861,-80.591631
Subway,40.3993,-80.5911
Dairy Queen,40.62539,-80.59109
Taco Bell,35.465104,-80.590293
Wendy's,35.4677,-80.5901
Donavitos Restaurant Catering Company,41.05649,-80.58822
Wendy's,35.9202,-80.5874
Arby's,35.919873,-80.586886
SUBWAY,35.9186,-80.58471
Dairy Queen,41.9371,-80.5808
Burger King,37.142765,-80.579745
Bojangles' Famous Chicken 'n Biscuits,37.14306,-80.579291
Moe's Southwest Grill,35.02197,-80.57867
McAlister's Deli,35.01965,-80.57761
Hardee's / Red Burrito,35.56865613,-80.57391144
Pizza Hut,40.655915,-80.573707
Domino's Pizza,35.8961,-80.5733
Chick-fil-A,35.01597,-80.57155
Burger King,41.923502,-80.569174
Dairy Queen,33.270355,-80.56707
Wendy's,28.090775,-80.566479
Cook Out,37.10461,-80.566393
McDonald's,41.607167,-80.563211
Domino's Pizza,39.28357,-80.5602
Taco Bell,35.006164,-80.557738
Arby's,35.00383,-80.55617
Domino's Pizza,41.9435,-80.5559
KFC,35.0034,-80.5553
Culver's,34.557808,-80.554634
Pizza Hut,40.390963,-80.55203
Burger King,40.40031,-80.55039
Taco Bell,40.399193,-80.550153
Burger King,40.40026,-80.54983
Dairy Queen,27.768329,-80.549402
McDonalds,35.3714,-80.5493
Dairy Queen,40.4069,-80.5485
Bob Evans,40.3925,-80.5484
McDonald's,27.767319,-80.547916
Cook Out,34.99639,-80.54437
SONIC Drive In,34.99426,-80.54181
Dairy Queen,40.8291,-80.5396
McDonald's,34.99291,-80.5394
McDonald's,40.832,-80.5392
Dairy Queen,38.22376,-80.53527
Taco Bell,34.985785,-80.529603
Subway,40.5972,-80.5288
SUBWAY,25.00283,-80.52476
Steak 'n Shake,27.6387,-80.5212
Bojangles' Famous Chicken 'n Biscuits,35.6132,-80.5208
Blue Bay Seafood Restaurant,35.69449,-80.51539
Bojangles' Famous Chicken 'n Biscuits,35.692,-80.5127
SUBWAY,35.690063,-80.511338
McDonald's,41.232869,-80.510068
McDonald's,35.6628,-80.5006
McDonald's,33.4932,-80.50037
McDonald's,35.661995,-80.500358
Taco Bell,35.66026,-80.50027
Subway,33.951732,-80.496244
Panda Express,25.477051,-80.496163
Jimmy John's,35.651497,-80.488945
McDonald's,27.837784,-80.485344
Ryan's,35.64644,-80.48495
Wendy's,35.644,-80.4846
Mambo Grill and Tapas,35.66197,-80.48427
SUBWAY,35.6858,-80.4831
Domino's Pizza,35.68316,-80.48276
Palms Cafe,35.68381,-80.48272
Waffle House,35.643307,-80.481876
Burger King,25.4468,-80.47577
KFC,25.44569,-80.47517
McDonald's,25.44264,-80.47439
McDonalds,41.232859,-80.471978
Burger King,41.23338,-80.471897
Mambo Grill Tapas,35.66592,-80.47018
Ivans Restaurant,35.705268,-80.466423
Ivan's Restaurant,35.705268,-80.466423
Arby's,41.233749,-80.464939
Taco Bell,35.66294,-80.46435
Bojangles' Famous Chicken 'n Biscuits,35.6595,-80.462
Burger King,35.660535,-80.461834
KFC,25.4877,-80.46
Wendy's,25.4866,-80.4595
Andys Burgers Shakes Fries,35.256151,-80.459473
Domino's Pizza,39.03701,-80.45924
Papa Johns,25.07903,-80.458015
Domino's Pizza,25.47746,-80.4541
Pollo Tropical,25.6843,-80.4541
Burger King,41.226148,-80.452222
Bojangles' Famous Chicken 'n Biscuits,35.254967,-80.451759
Pizza Hut,41.227112,-80.451215
KFC,41.2317,-80.4502
Wendy's,41.233765,-80.449572
Mcdonald's,34.98294783,-80.44855562
SUBWAY,35.6167,-80.4479
Cherry Hill Drive In Ice Cream,41.91086,-80.44732
Burger King,27.6393,-80.446
Long John Silvers,37.793072,-80.445954
Subway,36.0089,-80.4438
McDonald's,25.670013,-80.443664
Subway,25.47901,-80.44148
Dairy Queen,25.670113,-80.441173
Orange Julius,35.254257,-80.44096
Taco Bell,25.670462,-80.440264
Bojangles' Famous Chicken 'n Biscuits,36.0044,-80.4397
Wendy's,25.09641,-80.439224
Pizza Hut,25.698382,-80.438185
Burger King,25.6987,-80.4377
Burger King,27.7529,-80.4364
Pizza Hut,37.23379,-80.43412
SUBWAY,37.2355,-80.4329
Panera Bread,37.2325,-80.43288
SUBWAY,26.06301,-80.43265
Firehouse Subs,37.233602,-80.432252
KFC,25.713506,-80.432047
Arby's,37.8117,-80.431708
Domino's Pizza,25.51298,-80.43118
McDonald's,27.27161,-80.42967
Bojangles' Famous Chicken 'n Biscuits,35.693279,-80.425686
Subway,37.1606,-80.4255
Pollo Tropical,25.760929,-80.424805
Wendy's,35.2609,-80.424
Panera Bread,37.167113,-80.423093
QDOBA Mexican Eats,37.23121,-80.422806
Burger King,37.16537,-80.422283
Arby's,37.166086,-80.422225
KFC,25.6856,-80.4213
Taco Bell,37.162967,-80.421102
Hardee's,37.1688,-80.4209
Pizza Hut,25.760922,-80.420567
Abbys Restaurant Bar,37.238759,-80.420482
McDonald's,39.018654,-80.420412
Panda Express,37.135284,-80.41878
Dairy Queen,39.02051,-80.41875
Waffle House,37.2341,-80.41868
Wendy's,27.25746,-80.41731
Pizza Hut,25.6781,-80.4173
Rice House Of Kabob,25.714286,-80.417249
Burger King,25.663191,-80.416463
Souvlaki,37.2299,-80.4163
Souvlaki,37.22986,-80.41625
Dairy Queen,25.626745,-80.416237
Burger King,25.730244,-80.415944
Quiznos,25.714238,-80.415429
Dairy Queen,37.14147,-80.41525
Moe's Southwest Grill,37.2305,-80.4152
Chipotle Mexican Grill,37.231079,-80.415182
Pollo Tropical,25.499166,-80.413803
Los Verdes,25.623972,-80.413689
Burger King,25.500864,-80.41269
KFC,25.760483,-80.41009
Bob Evans,27.3104,-80.4092
SUBWAY,27.264245,-80.409029
Wendy's,27.3107,-80.4076
Papa John's Pizza,36.0202,-80.4063
McDonald's,27.3109,-80.4055
Dunkin Donuts,25.656327,-80.405036
Five Guys Burgers Fries,27.31172,-80.40491
Ay Jalisco,27.638674,-80.404557
Taco Bell,27.264207,-80.404501
McDonald's,27.3152,-80.4023
McDonald's,27.3147,-80.40208
SUBWAY,37.21601,-80.40129
McDonalds,27.26408,-80.4012
Burger King,25.760377,-80.399337
KFC,27.313256,-80.399144
Taco Bell,27.31325,-80.39907
Bojangles' Famous Chicken 'n Biscuits,37.20121,-80.398964
Bojangles' Famous Chicken 'n Biscuits,37.20133,-80.3989
Waffle House,27.4131,-80.3966
Wendy's,27.4133,-80.396426
SUBWAY,27.5221,-80.3963
SUBWAY,27.4143,-80.3957
Wendy's,41.01331,-80.3956
KFC,27.413326,-80.394149
Burger King,27.4147,-80.3938
Steak 'n Shake,27.41411,-80.39297
Burger King,27.3123,-80.3929
Moe's Southwest Grill,27.3197,-80.3928
McDonald's,25.744853,-80.391701
Domino's Pizza,25.76088,-80.39036
Arby's,27.631362,-80.389501
Pizza Hut,36.078549,-80.386687
Panera Bread,36.0387,-80.38655
Waffle House,27.4175,-80.3843
Bojangles' Famous Chicken 'n Biscuits,34.773455,-80.383267
Burger King,36.032338,-80.383008
Sonic Drive-In,33.903675,-80.382367
McDonald's,34.7725,-80.3814
Chick-fil-A,27.4188,-80.3813
Pollo Tropical,25.6866,-80.3803
Arby's,25.7002,-80.380116
Dairy Queen,39.21248,-80.37987
McDonald's,25.59234,-80.37901
Burger King,25.592327,-80.378396
SUBWAY,41.0066,-80.3776
Arby's,33.9052,-80.37572
Popeyes Louisiana Kitchen,25.628001,-80.375355
Burger King,26.007747,-80.374868
Burger King,27.2589,-80.3748
McDonald's,40.772636,-80.373497
McDonald's,25.978648,-80.372674
Miyoko Sushi,26.0945,-80.3708
Dunkin' Donuts,25.746581,-80.369852
KFC - Closed,25.5747,-80.369
Wendys,26.094834,-80.368894
Arby's,25.578842,-80.368707
McDonalds,36.12142,-80.36848
Golden Chick,33.94282,-80.3681
Five Guys,25.754984,-80.368058
Five Guys,25.754969,-80.36805
Pollo Tropical,25.812042,-80.36785
Burger King,25.759621,-80.367717
Checkers,25.733179,-80.367137
Pizza Hut,25.7326,-80.3668
Chicken Kitchen,25.684282,-80.366571
Pizza Hut,25.811722,-80.365266
Wendy's,37.13652,-80.36412
McDonald's,36.26189,-80.36322
KFC,36.2635,-80.3628
Kfc,36.26348,-80.36244
Burger King,26.1255,-80.3605
Domino's Pizza,36.1531,-80.3597
KFC,26.0083,-80.3587
Subway,36.1532,-80.3585
Arby's,41.053988,-80.356756
Pollo Tropical,25.594612,-80.356141
Subway,25.811694,-80.355091
McDonald's,25.761204,-80.35503
Boston Market,25.5957,-80.3549
Pincho Factory,25.73225,-80.35464
Taco Bell,41.017806,-80.354529
Wendy's,37.772613,-80.351551
Pizza Hut,25.76097,-80.35131
Burger King,25.733406,-80.351262
Papa John's Pizza,25.769121,-80.351069
Chinese Thai To Go,27.4526,-80.3499
Burger King,27.438279,-80.348961
Burger King,40.9996,-80.3489
McDonald's,39.282019,-80.348658
Dairy Queen,26.05901,-80.347243
Burger King,26.062749,-80.346627
McDonalds,25.716674,-80.345731
Taco Bell,25.6283,-80.341
SUBWAY,25.94241,-80.34067
Wendy's,36.071,-80.3401
KFC,25.8835,-80.3392
Arby's,36.07057,-80.339128
Burger King,25.576898,-80.338895
Pizza Hut,25.882938,-80.33868
Pizza Hut,25.884104,-80.338565
Panda Express,25.768848,-80.338084
SUBWAY,25.826726,-80.337455
SUBWAY,36.067274,-80.337409
Subway,25.82622,-80.33735
Domino's Pizza,25.74767,-80.337166
Taco Bell,25.785753,-80.336772
McDonald's,25.578142,-80.336223
Wendys,25.715355,-80.335742
SUBWAY,36.07479,-80.335734
Burger King,25.74859,-80.33566
