game_id,name,year_published,average_rating,users_rated,playing_time
32683,Scene It? Harry Potter Second Edition,2007,5.50289,76,60
32688,Scene It? Movie Second Edition,2007,5.62294,163,45
32743,Black Stories Mystery Edition,2007,5.5494,216,20
32751,Spirits!,2007,5.58689,61,20
32838,The Battle for Normandy,2009,7.82481,262,240
32849,Cat in The Hat:  I Can do that!,2007,5.13222,72,20
32885,Sequence: States & Capitals,2006,5.56868,68,15
32901,Prawo Dżungli,2007,6.64522,366,10
32907,Eylau 1807,2007,7.42,50,240
32922,Camper Tour,2007,5.06,50,30
32928,Mü & Lots More,2007,7.3938,676,30
32944,Neue Heimat,2007,7.21346,586,45
32968,Hai-Alarm!!!,2008,5.58866,170,45
32969,Innsmouth Escape,2008,5.66862,218,30
32992,Tàin,2007,5.41762,105,30
32993,Mustang,2007,5.08923,65,15
32995,Saigo no Kane,2008,6.47458,118,60
32996,Yukatán,2008,5.52505,64,90
33003,The Caucasus Campaign,2009,7.64555,373,360
33018,Deathride: Mars-la-Tour 1870,2008,7.0336,75,180
33024,Mapominoes: Europe,2007,5.74043,94,30
33030,The Drive On Metz (second edition),2008,6.29946,184,30
33040,Humans!!!,2008,5.87086,580,60
33071,Master Labyrinth,2007,5.78333,216,45
33077,Breakthrough: Cambrai,2011,6.86519,158,180
33088,Chabyrinthe,2007,6.04042,239,15
33107,Senji,2008,6.55577,1319,90
33112,War,1972,5.3466,146,120
33140,Hyper Slide,2007,6.18261,69,10
33150,Cranium WOW,2007,6.18661,744,60
33154,Wasabi!,2008,6.55004,4397,45
33155,Burrows,2010,6.24516,341,45
33156,Magnet,2008,6.14624,123,30
33159,Middle Kingdom,2008,6.00763,367,40
33160,Endeavor,2009,7.45666,7999,90
33172,Monastery,2008,6.31101,325,60
33196,Genji,2008,5.85954,389,45
33259,Starmada: The Admiralty Edition,2007,7.51282,78,180
33359,Weilong,2007,5.9026,96,20
33427,S'quarrels: A Game of Absolute Nuts,2007,5.99929,210,15
33434,Funkenschlag: EnBW,2007,8.3077,165,120
33451,The Red Dragon Inn 2,2008,6.89998,2108,45
33468,Zombie in my Pocket,2007,6.33544,1416,5
33495,Time's Up! Édition purple,2007,7.31897,253,45
33581,Mwahahaha!,2008,5.72605,438,120
33599,Der schwarze Pirat: Das Duell,2007,5.46585,82,10
33604,Say Anything,2008,6.84692,4403,30
33605,Monkey Dash,2009,6.85968,62,15
33624,Trivial Pursuit Deluxe,2007,5.87743,113,120
33643,Whoowasit?,2007,6.8871,516,45
33646,Flippin' Frogs ,2007,5.51864,59,30
33665,Battle Above the Clouds,2010,8.09369,195,180
33723,LeCardo,1998,5.96056,71,20
33732,Tulipmania 1637,2009,6.17199,662,60
33759,Omega Centauri,2014,7.07851,181,60
33767,Yavalath,2007,7.12063,160,10
33785,Panzer Grenadier: Elsenborn Ridge,2008,7.56116,112,60
33801,UNO: The Simpsons – Special Edition Card Game,2003,5.75303,99,30
33803,Octego,2007,6.2585,66,30
33812,Island Trader,2008,6.38923,65,30
33857,Prince of Chaos: Battle for Tae Orn,2008,6.59,54,120
33876,Killer Bunnies and the Journey to Jupiter,2008,5.72274,299,90
33907,Have You Herd?,2008,5.68986,74,30
33911,Bacchus' Banquet,2008,6.00781,584,30
33924,Nightfighter,2011,7.40408,213,60
33958,Rapscallion,2008,6.04571,70,45
33962,Match of the Season,2008,5.81875,80,180
33964,Shokoba,2007,6.02651,83,20
33967,Take the Train,2007,5.09962,131,30
33984,Code Omega,2008,6.16149,123,30
34001,Burgen Land,2008,6.17301,259,30
34004,Big Points,2008,6.45373,759,20
34010,Journey to the Center of the Earth,2008,6.26839,615,60
34084,Witch's Brew,2008,7.04732,3306,45
34098,Guelphs and Ghibellines,2009,7.79259,81,240
34119,Tales of the Arabian Nights,2009,7.28943,8634,120
34127,Ticket to Ride: The Card Game,2008,6.18858,3470,30
34139,Death Wears White,2001,7.74264,53,300
34152,Grind,2009,6.63031,193,60
34166,Finito!,2008,6.25881,630,20
34169,Potion-Making: Practice,2005,6.23655,617,40
34173,"Si, Oscuro Padrino!",2007,5.5956,91,25
34185,Cartagena: Die Goldinsel,2008,5.93577,137,45
34194,Aquaretto,2008,7.02787,2255,45
34219,Biblios,2007,7.24897,9897,30
34221,Atoll,2008,5.60432,111,20
34227,Blox,2008,6.57016,497,45
34238,Risk: Black Ops,2008,6.95181,83,60
34245,Wizards of Mickey CCG,2008,6.69091,55,15
34255,Deukalion,2008,5.98404,188,60
34276,"Panzer Grenadier: Cassino '44, Gateway to Rome",2009,7.73828,64,120
34277,Gisborne: Die ersten Kartographen,2008,5.37115,104,40
34297,The Climbers,2008,6.88057,916,45
34320,Shanghaien,2008,6.62021,997,20
34334,Waterloo 20,2008,6.9898,196,50
34342,Sorts,2006,5.76185,119,90
34373,Tiki Topple,2008,6.41509,1331,20
34375,Go Nuts!,2008,6.09165,224,15
34376,Captain Clueless: Lost in the Caribbean,2008,6.1545,100,20
34390,Bakugan Battle Brawlers,2006,4.73723,94,15
34419,Kheops,2008,5.98869,84,30
34450,Bluff,1973,6.76212,66,30
34496,World of Warcraft Miniatures Game,2008,6.57403,662,45
34583,Set Cubed,2008,5.26352,318,30
34585,Keltis,2008,6.46025,4382,30
34599,Toledo,2008,6.30331,1709,60
34615,New World: A Carcassonne Game,2008,6.47018,1891,45
34635,Stone Age,2008,7.6334,30432,90
34639,The Dungeon of D,2008,7.21907,205,60
34659,The Spanish Civil War 1936-1939,2010,7.40529,189,360
34696,Drachen Wurf,2008,5.87964,250,30
34701,Thor,2002,6.47564,266,30
34707,The Hanging Gardens,2008,6.77812,1965,45
34744,Clue Express,2008,6.04879,124,20
34745,Battleship Express,2007,5.44542,278,20
34747,Jena 20,2008,6.75285,246,50
34785,Murder Mystery Mansion,2008,5.32222,54,30
34819,Pengoloo,2007,5.9246,189,10
34829,Ilium,2008,6.13903,328,35
34843,Wizard's Gambit,2008,6.06796,181,45
34871,Ventura,2011,6.49635,353,90
34887,Revolution!,2009,6.74458,3469,60
34905,Backseat Drawing,2008,6.09225,187,20
34943,Double Shutter,2007,5.8809,100,15
34958,Six,2008,5.46354,99,6
34969,Ubongo: Duel,2008,6.89861,919,40
35003,Zark City,2008,6.56419,74,30
35017,Chaos Isle: Zombi Deck,2008,6.13051,118,30
35023,The Origin of Expressions,2007,5.44667,60,45
35035,World at War: Blood and Bridges,2008,7.68086,362,90
35040,Elemental Rift,2008,6.32174,69,30
35052,Axis & Allies Anniversary Edition,2008,7.34872,1686,360
35054,Meepile,2008,6.33621,58,15
35122,"Yetisburg: Titanic Battles in History, Vol. 1",2008,5.75046,255,30
35137,Bezzerwizzer Familieudgave,2007,6.16,65,45
35179,Globalissimo,2008,6.55763,131,50
35188,Legends of the Three Kingdoms,2007,5.71113,585,40
35207,Likewise!,2008,5.76346,107,35
35247,Qubix,2011,5.82166,157,20
35248,Batavia,2008,6.4548,967,60
35254,Monopoly: Indiana Jones,2008,5.98467,75,180
35256,Caledea: The Epic Strategy Game,2008,5.89159,132,30
35285,German Railways,2008,6.92403,663,60
35289,The Dutch Golden Age,2008,6.37538,520,60
35293,Im Reich der Wüstensöhne,2008,6.5114,250,60
35294,Indiana Jones DVD Adventure Game,2008,4.89011,92,30
35305,Kahmaté,2008,6.399,100,30
35306,Battlefields of Olympus,2008,6.19328,134,30
35311,Sixis,2008,6.295,100,15
35342,Hold the Line,2008,7.37416,469,60
35350,Field Commander: Alexander,2009,7.06553,608,90
35354,Dry Gulch Junction,2008,6.12019,52,45
35369,Martian Fluxx,2009,6.22263,811,30
35376,Bandits,2008,5.85346,159,45
35395,Salem,2016,6.6887,115,90
35400,Nations at War: White Star Rising,2010,7.44369,222,120
35423,Founding Fathers,2007,8.05618,89,180
35435,Nefertiti,2008,7.01093,1715,45
35438,Moto Grand Prix,2008,6.28773,387,60
35452,Lincoln's War,2013,6.65588,85,180
35453,Strafexpedition 1916,2011,7.93208,53,120
35472,Triovision,2008,6.4761,159,20
35476,Barbarossa: Crimea,2010,7.88632,95,240
35477,Dead of Winter (second edition),2009,7.39688,95,180
35488,The Name of the Rose,2008,6.76219,1206,75
35492,Wiedeń 1683,1992,6.19444,54,180
35497,Fauna,2008,7.10252,3111,60
35503,Ra: The Dice Game,2009,6.75291,2172,45
35505,Walk the Plank!,2013,6.66691,1308,20
35508,Chainmail,2009,5.88909,65,120
35524,The Princess Bride: Storming the Castle,2008,5.27889,225,30
35546,Aronda,2008,5.92833,90,20
35548,Jumbulaya,2007,5.98462,52,60
35556,Mini Make 'N' Break,2008,5.88844,189,30
35570,Tinners' Trail,2008,7.33005,3448,90
35572,Strozzi,2008,6.74982,1026,60
35585,Koe zoekt Boer,2008,4.86178,90,15
35599,Witchcraft,2008,6.43083,240,30
35614,Where There Is Discord: War in the South Atlantic,2009,7.97127,359,240
35634,Samurai: The Card Game,2009,6.25295,393,60
35652,Log Jam,2008,5.13361,119,20
35662,Caesar XL,2008,7.00817,104,45
35665,Eye Know,2007,6.07826,69,60
35669,Bastogne: Screaming Eagles under Siege,2009,7.48755,311,300
35674,Arktia,2008,5.70787,96,15
35677,Le Havre,2008,7.93096,18934,150
35706,Carpe Astra,2008,6.0127,419,60
35761,Sylla,2008,6.79191,1821,90
35763,Climb!,2008,5.88576,144,20
35801,Lungarno,2008,6.16796,368,45
35812,Wild Vikings,2008,6.10588,153,15
35815,A Touch of Evil: The Supernatural Game,2008,6.98807,3870,90
35865,"Auf die Schätze, fertig, los!",2008,7.13774,102,15
35910,Cannonball Colony,2008,7.06753,77,60
35935,Day & Night,2008,6.60169,662,45
35961,Beim Jupiter: Göttliche Sticheleien,2008,6.14364,55,45
35964,duck! duck! Go!,2008,6.04288,715,20
36218,Dominion,2008,7.69995,55930,30
36229,Toboggans of Doom,2008,4.63448,116,30
36230,Dogfight,2009,5.28462,52,30
36231,Rorschach,2008,5.10422,151,20
36235,The Duke,2013,7.57023,2681,30
36236,Living Labyrinth,2008,5.44444,90,20
36237,Timestreams: Deck 1 – Stone Age vs. Future Tech,2009,5.74196,56,45
36241,Israeli Independence,2008,6.17847,209,15
36325,Down in Flames: Aces High,2008,7.04979,242,45
36345,Monty Python Fluxx,2008,6.07709,3707,40
36367,Dust Tactics,2010,7.2368,653,30
36399,The Napoleonic Wars (Second Edition),2008,7.45174,743,240
36400,The Guns of Gettysburg,2013,7.8579,495,180
36412,Goblin Slayer,2008,6.20556,54,60
36413,Pressure Point,2010,6.14113,62,60
36415,90°,2008,7.62963,54,30
36424,"Gulf, Mobile & Ohio",2008,6.70262,172,60
36480,Crown of Roses,2012,6.56556,189,300
36482,Wings of War: Fire from the Sky,2009,7.21245,269,45
36522,2 de Mayo,2008,6.97851,1736,20
36523,Castellers,2008,5.67572,131,30
36553,Time's Up! Title Recall!,2008,7.79109,2166,60
36554,Enuk,2008,5.94558,95,20
36560,Click Clack,2008,5.51562,80,20
36596,Ancient Battles Deluxe,2008,7.00727,117,60
36597,Serpents of the Seas,2010,7.73635,137,150
36598,Impetus,2008,7.40091,55,90
36599,Level Up,2008,5.55317,126,60
36603,Huuue!,2008,5.8098,51,20
36611,Monopoly: The Portable Property Trading Game,1994,4.61613,93,120
36615,The Game of Life: Indiana Jones,2008,5.3682,61,60
36616,Qyshinsu: Mystery of the Way,2008,6.84306,72,15
36623,Second World War at Sea: Coral Sea,2010,6.9419,63,30
36634,Rice Wars,2008,5.38685,187,60
36648,Pyramid,2008,6.9121,1164,45
36649,Aquarium,2011,6.235,120,45
36659,Free Trader,2008,6.22345,174,45
36661,One More Barrel,2008,6.50229,131,90
36690,Bump in the Night,2008,5.67821,179,60
36708,Leader 1,2008,6.99582,822,150
36739,Black Sheep,2008,5.94965,987,30
36745,Simply Ingenious,2008,5.21629,299,20
36783,Jishaku,2008,4.85614,238,15
36788,Anno Domini: Wort Schrift Buch,2007,6.725,64,30
36790,Pickpocket,2008,5.94658,73,30
36811,The Princes of Machu Picchu,2008,6.99415,1488,90
36887,Waterloo,2009,7.01144,367,180
36888,After the Flood,2008,6.90281,876,180
36903,Squadron Strike,2008,7.7545,60,120
36932,Claustrophobia,2009,7.61301,5595,45
36944,Electronic Guesstures,2005,6.04825,57,30
36946,Red November,2008,6.35591,6808,120
36973,The Office DVD Board Game,2008,4.39867,75,60
36986,All Things Zombie: The Boardgame,2010,6.22519,520,40
37046,Ghost Stories,2008,7.3889,14147,60
37061,Star Fleet Battles (Designer's Edition),1979,7.1274,73,180
37099,Bharg,2008,6.17818,55,30
37111,Battlestar Galactica,2008,7.77466,25372,300
37120,Pack & Stack,2008,6.44205,2446,45
37141,Time's Up! Deluxe,2008,7.52565,823,60
37165,"Warhammer 40,000 (fifth edition)",2008,6.7189,967,60
37175,Playing Gods: The Board Game of Divine Domination,2008,3.95738,61,90
37184,Dungeons & Dragons Miniatures Game (second edition),2008,6.6801,191,60
37196,Sorry! Sliders,2008,6.4409,3276,30
37198,Risk (Revised Edition),2008,6.03409,2162,90
37208,Court of the Medici,2009,6.62947,816,25
37231,Comuni,2008,6.7284,966,90
37257,The Uncharted Seas,2008,7.01247,150,90
37260,Flying Circus: Aerial Combat in WWI,2008,6.47266,64,30
37296,Yahtzee Free for All,2008,6.30735,563,20
37301,Decktet,2008,7.52379,419,30
37345,Circus Maximus,2008,5.97312,186,45
37349,Cthulhu Rising,2008,5.11657,178,20
37358,Founding Fathers,2010,7.02582,1535,90
37362,Robot Master,2008,6.35212,215,15
37371,Piece o' Cake,2008,6.60942,1856,20
37376,Gem Dealer,2008,5.5598,301,30
37380,Roll Through the Ages: The Bronze Age,2008,6.91429,9961,45
37383,Panzer Grenadier: 1940 – The Fall of France,2009,7.67778,72,120
37387,Steel Driver,2008,7.02817,1757,60
37394,Kayak Chaos,2008,6.21547,75,30
37400,Sushizock im Gockelwok,2008,6.48543,1895,20
37441,Pala,2012,6.79281,139,30
37461,Kraków 1325 AD,2008,6.44805,519,45
37477,Osaki ni Shitsurei Shima-su!!,2008,6.13175,63,20
37498,Monopoly: The Beatles Collector's Edition,2008,5.19825,57,120
37589,Clue: Discover the Secrets,2008,6.09701,720,60
37612,Apples to Apples to Go,2008,5.80704,311,30
37615,Looting London,2008,5.85747,500,30
37628,Haggis,2010,7.03532,3253,45
37633,Lightning: Poland,2008,6.08409,66,30
37672,"Warhammer 40,000: Assault On Black Reach",2008,6.93023,275,240
37680,The Heavens of Olympus,2011,5.81157,121,60
37683,Hogwarts: House Cup Challenge,2008,6.13286,140,120
37686,Où étiez-vous?,2008,5.95915,82,15
37694,Street Paintball,2008,5.79718,71,20
37696,The Stars Are Right,2008,6.33062,1147,55
37724,Paul Koenig's D-Day: The Canadian Beach,2008,6.36111,54,50
37728,Rock the Beat,2008,6.39516,976,30
37732,Boss Kito,2008,5.73524,166,30
37734,Cavum,2008,6.75737,1175,90
37738,Master Builder,2008,6.12988,343,60
37739,Sutter's Mill,2008,6.22217,386,60
37743,Consensus,2008,6.35614,57,30
37755,Scallywags,2008,6.049,115,15
37759,Incan Gold,2006,6.85825,7784,20
37777,Ochs & Esel,2008,6.18824,68,20
37794,Magnifico,2008,6.3677,226,90
37836,Julius Caesar,2010,7.79689,1029,120
37875,Iwo Jima: Rage Against the Marines,2008,7.00437,103,120
37904,Formula D,2008,7.05892,12145,60
37906,Firestorm Armada,2009,7.35097,155,90
37907,Diamonds Club,2008,7.08249,1566,75
37919,Ascending Empires,2011,7.20076,1872,75
37931,Jenga: Donkey Kong Collector's Edition,2008,5.91476,288,20
37982,God Dice,2008,6.40395,221,30
37983,Monkey Lab,2009,5.8734,262,30
37988,Trivial Pursuit: 25th Anniversary Edition,2008,5.53365,219,90
38001,Black Stories: Das Spiel,2008,4.55463,54,222
38026,Clue: Harry Potter Edition,2008,6.19159,414,30
38032,Byzanz,2008,6.57584,710,45
38038,UNO Flash,2007,5.96782,87,10
38050,TPOC: The Politics of Cannibals,2009,6.14179,67,30
38054,Snow Tails,2008,6.99959,4848,60
38062,Privacy 2,2008,6.77363,91,45
38159,Ultimate Werewolf: Ultimate Edition,2008,7.16442,3024,90
38187,Phase 10 Twist,2007,6.14289,116,30
38194,Cheaty Mages!,2008,6.33711,1600,30
38195,Herr der Ziegen,2008,6.09714,175,40
38204,How to Host a Dungeon,2008,7.10185,54,60
38227,Wolsung: The Boardgame,2008,5.49082,207,30
38266,Kriegbot,2008,7.18771,61,120
38275,Robotory,2006,6.33757,395,15
38287,Beep! Beep!,2008,5.76589,225,5
38309,God's Playground,2009,7.46647,651,180
38328,The Looney Bin,2008,6.32913,103,30
38334,Logan Stones,2008,5.80987,152,10
38337,Fishing for Terrorists Version 2.0,2008,5.40517,87,30
38343,Ad Astra,2009,6.89837,2575,60
38355,Scene It? Star Trek,2009,5.97833,180,30
38359,The 3 Commandments,2008,5.47464,475,45
38361,Borodino 20,2008,7.2197,66,70
38364,Days of Steam,2009,5.9851,630,60
38386,A Castle for All Seasons,2008,6.76727,2657,60
38387,Los Banditos,2008,6.38394,307,15
38390,Exalted: Legacy of the Unconquered Sun,2008,5.73052,115,120
38391,Kakerlakensuppe,2008,6.13355,533,20
38400,War for Edaðh,2008,6.50144,174,30
38402,Sidibaba,2008,5.92401,404,45
38429,Cornerstone,2008,7.27651,195,45
38430,Timber Tom,2008,6.58203,374,60
38453,Space Alert,2008,7.533,11825,30
38462,Palago,2008,6.69416,101,15
38466,Reflection,2008,5.92426,66,5
38499,22 Pommes,2009,6.08542,144,15
38504,Hurry'Cup!,2008,5.50193,275,30
38506,Witch of Salem,2008,6.65489,1575,60
38531,Powerboats,2008,6.73882,1705,60
38545,Kamisado,2008,6.99129,1432,20
38548,Fast Flowing Forest Fellers,2008,6.53432,1421,30
38553,Duck Dealer,2008,6.37987,448,240
38577,Monopoly: Clone Wars,2008,5.30595,74,60
38637,Age of Scheme: Routes to Riches,2008,5.97857,91,60
38657,Cities,2008,6.41733,1047,30
38679,Tenka,2008,6.27925,53,35
38680,Boochie,2008,6.648,75,15
38694,Godzilla: Kaiju World Wars,2011,5.28954,153,60
38703,EVE: Conquests,2009,6.32519,258,120
38707,Bushido: Der Weg des Kriegers,2008,6.40306,235,90
38713,Time's Up! Edición Amarilla,2008,7.42427,517,30
38718,Normandy '44,2010,7.84846,532,420
38735,The Swarm,2008,6.43976,545,75
38747,Accused! Getting Away With Murder?,2008,6.20392,51,90
38749,Catan Geographies: Germany,2008,6.9088,565,60
38755,College Basketball Dynasty,2008,7.00278,54,60
38764,Shuuro,2008,7.60633,109,30
38765,Ground Floor,2012,7.15552,1403,150
38772,Mage Knight Conquest,2002,6.60965,57,60
38778,Heads of State,2008,6.15282,553,120
38786,"Red Winter: The Soviet Attack at Tolvajärvi, Finland – 8-12 December 1939",2012,8.01967,405,30
38797,Uruk: Wiege der Zivilisation,2008,6.76486,605,60
38805,Rebel Raiders on the High Seas,2013,7.1321,133,360
38821,Settlers of Catan: Gallery Edition,2008,6.7698,444,60
38823,Conflict of Heroes: Storms of Steel! – Kursk 1943,2009,7.78526,1350,120
38830,Destruction of Army Group Center (second edition),2009,6.742,50,180
38837,The Pocket at Falaise,2009,7.21689,74,240
38858,Strada Romana,2009,6.19206,325,45
38862,Giants,2008,7.01135,2104,90
38863,Hab & Gut,2008,7.0703,1580,45
38866,Im Wald da sind die Räuber,2008,6.05292,86,60
38868,Zanziar,2008,6.43154,65,150
38870,Pensacola,2010,7.22033,60,360
38872,Jet Set,2008,6.78529,861,120
38873,Cambria,2008,6.50293,358,20
38877,No Retreat!,2008,7.90914,175,45
38897,Illusio,2008,5.68623,178,30
38904,Wind River,2008,6.49318,220,60
38918,Hooop!,2008,6.13146,219,20
38923,"The God Kings: Warfare at the Dawn of Civilization, 1500 – 1260BC",2012,6.86698,106,480
38924,Amerigo,2008,5.84149,138,30
38931,Basilica,2010,6.66337,507,45
38944,Via Romana,2008,6.36283,177,45
38949,Córdoba,2008,5.6193,158,20
38975,Mutton,2009,6.53538,65,30
38980,Mecanisburgo,2008,6.54691,263,120
38981,Bobby Sitter,2008,5.68769,147,10
38984,Mow,2008,6.20251,1156,15
38986,18NEB,2010,7.51852,135,180
38992,Royal Palace,2008,6.90698,1883,60
38996,Washington's War,2010,7.68377,1918,90
39019,Nothing Gained But Glory,2010,7.70079,191,300
39020,Professor Pünschge,2008,6.27963,108,30
39029,Castle Builders,2008,5.93151,93,10
39034,North Pole,2011,6.325,64,30
39045,Heroes Of The World,2008,6.33203,217,75
39066,The Supreme Commander,2013,6.6058,138,300
39070,Rappakalja Extreme,2008,6.08871,62,60
39080,IGOR: The Monster Making Game,2008,5.86401,157,20
39084,CrossWise,2008,5.97989,92,20
39088,Hoppladi Hopplada!,2008,6.28175,389,20
39095,Klickado,2008,6.13314,175,15
39103,Jungle Speed: Deluxe,2008,7.11169,154,15
39180,Wordquest,2009,5.52809,89,30
39192,Schwarzer Kater,2008,5.27941,51,10
39206,Click Clack Lumberjack,2008,6.52347,2611,10
39210,Tier auf Tier: Das Duell,2008,6.4197,203,10
39217,Fighting Formations: Grossdeutschland Motorized Infantry Division,2011,7.61387,724,180
39219,Turandot,2009,5.98855,131,15
39232,Nemo's War,2009,7.17593,280,45
39242,Black Friday,2010,6.62072,1133,55
39290,Jacynth,2008,6.64538,65,25
39312,Hunter: Deadly Prey,2008,5.00193,57,90
39324,Pass the Popcorn! Game,2008,5.76746,189,30
39328,Baltic Gap,2009,8.07243,209,240
39332,Lakota,2004,6.25144,376,30
39336,Mégawatts,2008,7.89242,339,120
39339,Android,2008,6.75482,3316,180
39342,Bet Your Brain,2008,4.48681,91,60
39351,Automobile,2009,7.3713,4722,120
39375,The Battle of Red Cliffs,2009,6.20725,69,30
39382,18EZ,2009,6.21622,74,60
39383,Frontline: D-Day,2010,6.71572,325,60
39406,Talat,2008,6.35439,139,33
39447,Silent But Deadly Night,2008,5.48571,63,30
39463,Cosmic Encounter,2008,7.60639,18851,120
39536,Cat & Fish,2008,6.66623,77,60
39552,GoLong Football Dice Game,2008,5.41699,83,60
39564,ego,2007,5.44632,136,45
39565,World War 5,2008,6.24298,121,15
39635,Prolix,2010,6.51515,260,30
39683,At the Gates of Loyang,2009,7.3882,7149,120
39684,Merkator,2010,7.04031,2090,90
39699,Einfach Genial: Das Kartenspiel,2008,5.85945,238,30
39704,Emu Ranchers,2008,6.68404,94,15
39710,Tien Zi Que,2009,6.25033,183,20
39787,Bindle Rails,2008,6.23868,53,30
39798,Deadlands: The Battle for Slaughter Gulch,2009,5.91085,281,60
39802,Mountain of Inferno,2009,5.79222,162,25
39813,Qwirkle Cubes,2009,6.59813,902,45
39832,Sumeria,2009,6.57431,655,60
39834,Glenn's Gallery,2010,5.74762,63,60
39856,Dixit,2008,7.35989,31078,30
39862,Flapjacks and Sasquatches,2008,6.31078,218,20
39872,Guess Who? Extra,2008,5.76645,183,10
39914,Zombiegeddon,2009,5.73534,212,60
39927,Last Train to Wensleydale,2009,7.15725,927,120
39932,Chariots of Fire,2010,7.46085,189,120
39938,Carson City,2009,7.31256,5717,90
39941,Legion of Honor,2014,7.28925,134,480
39953,A Game of Thrones: The Card Game,2008,6.96729,5253,60
39994,Party Playoff,2008,5.99943,175,30
40001,Mars,2009,5.89902,51,90
40005,Karawane,2008,6.41455,55,15
40107,Soviet Dawn,2009,7.06552,393,60
40182,Telepathy,2008,6.48133,104,20
40209,RAF: The Battle of Britain 1940,2009,7.96614,599,300
40213,Nile,2009,6.23842,259,30
40214,Bombay,2009,6.38734,1466,45
40234,Einauge sei wachsam!,2009,6.33491,391,45
40235,Bridge Troll,2009,6.07951,691,45
40236,A Conclave of Wyrms,2010,5.64597,62,60
40237,Long Shot,2009,6.73154,1912,60
40238,Order Up,2009,6.01886,114,30
40243,Campaign Commander Volume I: Roads to Stalingrad,2009,7.74496,119,180
40251,Risk: Balance of Power,2008,5.8674,316,60
40258,Buffalo Wings,2010,7.95505,99,180
40270,Call of Cthulhu: The Card Game,2008,6.97936,2653,30
40276,Masters of Venice,2009,6.65698,534,90
40347,Monopoly: Here and Now – The World Edition,2008,5.12695,210,60
40354,Maria,2009,7.97669,1929,210
40370,Islas Canarias,2009,6.35,247,45
40381,Masters Gallery,2009,6.60174,1434,30
40393,FITS,2009,6.61089,2717,45
40398,Monopoly Deal Card Game,2008,6.25777,5502,15
40416,Martians!!!,2009,5.68904,146,60
40417,Der Palast von Eschnapur,2009,5.62153,144,60
40421,Malta!,2010,4.92554,139,30
40425,Maori,2009,6.61193,1344,30
40432,Stratego (Revised Edition),2008,6.22665,538,30
40440,Sector 41,2009,5.9636,114,90
40444,Livingstone,2009,6.45069,1243,35
40455,Skirmish Wars: Advance Tactics,2009,7.24207,61,60
40480,Fantasía S.A.,2008,5.3648,75,20
40483,Anima: Beyond Good and Evil,2008,6.21421,347,60
40491,Verflixxt! kompakt,2009,6.55913,230,20
40503,Birds on a Wire,2009,5.28482,199,20
40508,Scrabble Slam!,2008,5.11525,1197,15
40529,Cosmic Encounter,1991,7.20818,857,60
40531,Cosmic Encounter,2000,6.40972,1096,60
40550,Star Trek Customizable Card Game (Second Edition),2002,6.78063,191,45
40561,Curling Table Game,2008,6.80566,106,5
40579,Yvio: Freibeuter der Karibik,2008,6.7325,60,60
40602,Rabbit Hunt,2009,6.1219,105,20
40603,Incursion,2009,7.7055,329,120
40619,Tonga Island,2009,6.21364,66,20
40628,Finca,2009,7.06107,5585,45
40629,Bakong,2009,5.53477,483,20
40638,Risk: Halo Wars Collector's Edition,2009,6.2883,188,60
40651,Too Many Monkeys,2009,5.46202,104,20
40656,Catch the Mice,2009,5.34514,72,20
40667,Ring-O Flamingo,2009,6.18984,187,10
40692,Small World,2009,7.35735,43144,80
40759,Cartagena: Die Meuterei,2009,6.43204,206,45
40760,Alea Iacta Est,2009,6.66237,2464,60
40761,Montego Bay,2009,6.28318,547,60
40765,Clash of Cultures,2012,7.7,3932,240
40769,Valdora,2009,6.85073,1715,60
40770,The Golden City,2009,6.65612,1323,60
40773,"Bürger, Baumeister & Co.",2009,6.04333,165,45
40793,Dice Town,2009,6.85407,5155,60
40800,Miss Poutine,2009,6.16453,117,15
40801,Omba,2008,5.61494,87,5
40816,Magestorm,2010,6.46655,330,60
40819,Cheese Chasers,2008,6.2568,125,10
40823,MedWar Sicily,2009,6.46728,70,120
40830,Genial Spezial,2009,6.00957,162,40
40831,The Pillars of the Earth: Builders Duel,2009,6.60278,1178,45
40832,Keltis: Das Kartenspiel,2009,6.75461,1208,20
40834,Dominion: Intrigue,2009,7.79419,23156,30
40843,Krysis,2009,6.13857,252,40
40851,Battleship: The Tactical Combat Game,2008,5.06226,108,15
40853,Trivial Pursuit: Genus VI,2006,5.69306,85,240
40871,Crunch: The Game for Utter Bankers,2009,5.76796,339,45
40935,Zoowaboo,2009,6.45412,320,30
40941,Hide the Kids!,2009,6.45483,211,20
40949,Nur die Ziege zählt,2009,6.05399,188,30
40958,6 nimmt! Junior,2009,5.71708,106,20
40961,Topas,2009,5.59635,96,15
40962,Burg der 1000 Spiegel,2009,6.07264,148,30
40990,Word on the Street,2009,6.63629,1697,20
41002,Vasco da Gama,2009,7.32151,3721,120
41003,Keltis: Der Weg der Steine Mitbringspiel,2009,6.44106,907,15
41004,Bulge 20,2009,7.22535,71,75
41006,Ordo,2009,7.36481,54,45
41010,My First Carcassonne,2009,6.76616,2031,20
41017,Tuk-Tuk Taxi,2009,4.97609,64,30
41019,Sherwood Forest,2009,5.82771,354,60
41021,Tangram Master,2001,5.39291,55,10
41032,Galaxy's Edge,2009,6.14639,166,60
41033,"Case Yellow, 1940: The German Blitzkrieg in the West",2011,7.06068,133,180
41052,Tokyo Train,2009,6.51062,608,15
41054,You Robot,2009,6.01733,225,20
41066,Virgin Queen,2012,8.09353,1196,420
